RNG	47	1000	19817.5	60
GG	48	1000	19775.0	60
RNG	48	1000	23322.0	60
GG	49	1000	18753.5	60
RNG	49	1000	20181.5	60
GG	50	1000	19729.5	60
RNG	50	1000	21629.0	60
GG	51	1000	20175.5	60
RNG	51	1000	23536.5	60
GG	52	1000	17705.5	60
RNG	52	1000	20920.5	60
GG	53	1000	17312.0	60
RNG	53	1000	20526.0	60
GG	54	1000	17465.0	60
RNG	54	1000	19101.5	60
GG	55	1000	16328.0	60
RNG	55	1000	21522.0	60
GG	56	1000	16337.5	60
RNG	56	1000	20767.5	60
GG	57	1000	18993.0	60
RNG	57	1000	23405.0	60
GG	58	1000	18573.0	60
RNG	58	1000	20304.5	60
GG	59	1000	15794.5	60
RNG	59	1000	18899.5	60
GG	60	1000	17592.5	60
RNG	60	1000	21632.5	60
GG	61	1000	16253.5	60
RNG	61	1000	19103.0	60
GG	62	1000	17103.0	60
RNG	62	1000	23119.5	60
GG	63	1000	15926.5	60
RNG	63	1000	19499.0	60
GG	64	1000	15996.5	60
RNG	64	1000	19835.0	60
GG	65	1000	17672.5	60
RNG	65	1000	20259.0	60
GG	66	1000	15243.0	60
RNG	66	1000	20809.0	60
GG	67	1000	17173.5	60
RNG	67	1000	19937.5	60
GG	68	1000	20857.0	60
RNG	68	1000	22840.5	60
GG	69	1000	18350.5	60
RNG	69	1000	23313.5	60
GG	70	1000	21020.0	60
RNG	70	1000	24854.5	60
GG	71	1000	19619.5	60
RNG	71	1000	23657.0	60
GG	72	1000	21881.0	60
RNG	72	1000	22502.0	60
GG	73	1000	17596.5	60
RNG	73	1000	19470.5	60
GG	74	1000	17965.5	60
RNG	74	1000	24066.0	60
GG	75	1000	17669.5	60
RNG	75	1000	0.0	60
GG	76	1000	20382.5	60
RNG	76	1000	25600.5	60
GG	77	1000	16539.5	60
RNG	77	1000	18139.5	60
GG	78	1000	17888.0	60
RNG	78	1000	20790.5	60
GG	79	1000	20179.0	60
RNG	79	1000	25389.0	60
GG	80	1000	18171.5	60
RNG	80	1000	26336.5	60
GG	81	1000	22237.5	60
RNG	81	1000	20948.0	60
GG	82	1000	16763.5	60
RNG	82	1000	19455.0	60
GG	83	1000	17784.5	60
RNG	83	1000	0.0	60
GG	84	1000	19924.5	60
RNG	84	1000	23327.0	60
GG	85	1000	17848.5	60
RNG	85	1000	22232.5	60
GG	86	1000	18478.0	60
RNG	86	1000	21094.5	60
GG	87	1000	22668.5	60
RNG	87	1000	0.0	60
GG	88	1000	19632.0	60
RNG	88	1000	24057.0	60
GG	89	1000	19917.0	60
RNG	89	1000	25608.0	60
GG	90	1000	18210.0	60
RNG	90	1000	18961.0	60
GG	91	1000	19001.5	60
RNG	91	1000	22299.5	60
GG	92	1000	16888.5	60
RNG	92	1000	20459.5	60
GG	93	1000	23783.5	60
RNG	93	1000	32012.5	60
GG	94	1000	21243.5	60
RNG	94	1000	26945.5	60
GG	95	1000	18718.5	60
RNG	95	1000	21851.5	60
GG	96	1000	18567.5	60
RNG	96	1000	21433.5	60
GG	97	1000	18225.0	60
RNG	97	1000	26788.0	60
GG	98	1000	18576.0	60
RNG	98	1000	23131.5	60
GG	99	1000	16446.5	60
RNG	99	1000	18591.5	60
GG	100	1000	16181.0	60
RNG	100	1000	20595.5	60
GG	1	1000	24458.5	65
RNG	1	1000	28720.0	65
GG	2	1000	22828.5	65
RNG	2	1000	28315.5	65
GG	3	1000	20060.0	65
RNG	3	1000	28451.0	65
GG	4	1000	21643.5	65
RNG	4	1000	26251.5	65
GG	5	1000	22841.0	65
RNG	5	1000	0.0	65
GG	6	1000	20720.0	65
RNG	6	1000	26575.0	65
GG	7	1000	22329.5	65
RNG	7	1000	28846.5	65
GG	8	1000	20142.5	65
RNG	8	1000	22347.5	65
GG	9	1000	18777.5	65
RNG	9	1000	20845.0	65
GG	10	1000	20594.0	65
RNG	10	1000	23985.5	65
GG	11	1000	20716.0	65
RNG	11	1000	25348.0	65
GG	12	1000	20658.5	65
RNG	12	1000	27931.5	65
GG	13	1000	18217.0	65
RNG	13	1000	24946.5	65
GG	14	1000	20388.5	65
RNG	14	1000	22175.5	65
GG	15	1000	19589.0	65
RNG	15	1000	26312.0	65
GG	16	1000	30762.5	65
RNG	16	1000	36016.5	65
GG	17	1000	20798.0	65
RNG	17	1000	0.0	65
